filename,width,height,class,xmin,ymin,xmax,ymax
1995.jpg,316,450,pistol,236,14,312,67
1996.jpg,837,418,pistol,75,39,730,417
1997.jpg,640,444,pistol,102,58,348,324
1998.jpg,640,444,pistol,394,234,547,301
1999.jpg,858,1280,pistol,386,449,490,553
2000.jpg,350,299,pistol,27,24,313,270
2001.jpg,1060,455,pistol,327,215,742,455
2002.jpg,450,319,pistol,45,98,135,119
2003.jpg,320,252,pistol,39,56,273,210
2004.jpg,620,350,pistol,263,191,321,220
2004.jpg,620,350,pistol,394,64,431,97
2005.jpg,660,495,pistol,107,261,392,430
2006.jpg,800,619,pistol,25,15,764,511
2007.jpg,800,483,pistol,9,36,799,452
2008.jpg,600,343,pistol,14,127,197,275
2009.jpg,660,491,pistol,272,181,658,361
2010.jpg,212,285,pistol,42,113,108,263
2011.jpg,768,576,pistol,45,98,687,494
2012.jpg,1024,576,pistol,171,45,817,564
2013.jpg,978,259,pistol,262,14,682,223
2014.jpg,2032,1048,pistol,1439,234,1953,656
2015.jpg,640,846,pistol,64,188,578,448
2015.jpg,640,846,pistol,127,457,478,706
2016.jpg,1280,1920,pistol,226,660,603,1451
2017.jpg,558,165,pistol,1,2,226,165
2017.jpg,558,165,pistol,334,8,534,147
2018.jpg,350,350,pistol,185,80,346,317
2019.jpg,299,470,pistol,119,330,175,396
2020.jpg,506,307,pistol,26,16,482,296
2021.jpg,1920,1200,pistol,136,375,555,698
2022.jpg,940,705,pistol,515,171,628,221
2023.jpg,1129,1390,pistol,471,646,599,716
2024.jpg,850,473,pistol,182,81,755,422
2025.jpg,800,524,pistol,417,98,674,482
2026.jpg,645,349,pistol,27,214,199,339
2027.jpg,661,496,pistol,408,219,442,248
2027.jpg,661,496,pistol,337,170,354,194
2028.jpg,661,496,pistol,197,162,235,187
2029.jpg,661,496,pistol,321,151,342,181
2029.jpg,661,496,pistol,453,144,466,157
2030.jpg,661,496,pistol,355,229,435,335
2031.jpg,661,496,pistol,85,157,135,206
2032.jpg,661,496,pistol,221,307,260,383
2033.jpg,300,315,pistol,76,6,162,238
2034.jpg,425,323,pistol,25,121,88,153
2034.jpg,425,323,pistol,47,91,98,120
2034.jpg,425,323,pistol,72,77,116,114
2035.jpg,420,300,pistol,52,99,197,282
2035.jpg,420,300,pistol,320,61,341,153
2036.jpg,1300,1066,pistol,581,258,1297,978
2037.jpg,1300,1066,pistol,570,110,1157,979
2038.jpg,450,355,pistol,3,1,449,354
2039.jpg,150,91,pistol,5,9,144,81
2040.jpg,1300,956,pistol,1,1,1264,866
2041.jpg,615,410,pistol,268,93,439,230
2042.jpg,1300,954,pistol,440,258,876,549
2043.jpg,1100,815,pistol,13,13,1081,659
2044.jpg,346,540,pistol,153,113,270,246
2045.jpg,500,333,pistol,152,40,398,254
2046.jpg,1650,1100,pistol,240,310,1590,1100
2047.jpg,600,271,pistol,25,9,565,194
2048.jpg,835,900,pistol,546,366,655,458
2048.jpg,835,900,pistol,479,755,641,800
2048.jpg,835,900,pistol,549,774,735,834
2048.jpg,835,900,pistol,625,800,814,858
2049.jpg,482,407,pistol,27,18,462,388
2050.jpg,640,434,pistol,36,28,560,388
2051.jpg,750,573,pistol,15,3,739,562
2052.jpg,443,341,pistol,4,11,439,334
2053.jpg,624,352,pistol,74,129,211,218
2054.jpg,632,250,pistol,370,44,550,211
2055.jpg,725,432,pistol,7,8,719,425
2056.jpg,640,448,pistol,259,175,512,354
2057.jpg,555,640,pistol,385,354,451,449
2058.jpg,300,377,pistol,70,146,196,369
2059.jpg,418,246,pistol,78,16,386,201
2060.jpg,320,155,pistol,20,67,257,111
2061.jpg,640,456,pistol,161,124,530,362
2062.jpg,1000,719,pistol,44,79,757,627
2063.jpg,640,360,pistol,140,143,202,197
2063.jpg,640,360,pistol,322,150,362,189
2064.jpg,615,345,pistol,417,145,543,255
2065.jpg,677,800,pistol,62,191,225,292
2066.jpg,863,1392,pistol,347,70,434,227
2067.jpg,863,1392,pistol,481,287,694,549
2068.jpg,1024,650,pistol,359,129,635,281
2069.jpg,640,480,pistol,137,44,605,243
2070.jpg,704,800,pistol,311,298,437,559
2071.jpg,450,320,pistol,275,74,414,187
2072.jpg,640,480,pistol,191,180,249,270
2073.jpg,800,977,pistol,249,231,396,618
2074.jpg,690,388,pistol,90,68,583,304
2075.jpg,450,420,pistol,41,124,292,367
2076.jpg,500,337,pistol,41,22,445,296
2077.jpg,500,400,pistol,20,42,415,212
2078.jpg,400,720,pistol,137,78,157,112
2079.jpg,3000,2290,pistol,1030,270,2612,1148
2080.jpg,1123,761,pistol,542,328,830,531
2080.jpg,1123,761,pistol,324,297,456,629
2081.jpg,640,444,pistol,172,118,280,266
2082.jpg,640,444,pistol,206,72,277,183
2083.jpg,640,444,pistol,34,68,150,164
2084.jpg,600,420,pistol,321,13,413,129
2085.jpg,600,420,pistol,111,173,186,297
2086.jpg,600,420,pistol,59,136,139,253
2087.jpg,600,420,pistol,88,120,184,190
2088.jpg,841,1390,pistol,332,609,800,858
2089.jpg,1000,639,pistol,413,73,623,282
2090.jpg,900,598,pistol,31,106,221,262
2091.jpg,640,480,pistol,83,101,589,469
2092.jpg,640,444,pistol,365,77,566,280
2093.jpg,344,540,pistol,19,169,127,368
2094.jpg,640,444,pistol,73,124,329,325
2095.jpg,2000,1333,pistol,1241,315,1917,1054
2096.jpg,2000,1333,pistol,998,254,1901,870
2097.jpg,2000,1333,pistol,98,223,1017,999
2098.jpg,2000,1333,pistol,1045,288,1990,1131
2099.jpg,2000,1333,pistol,313,127,1801,1332
2100.jpg,636,361,pistol,53,21,372,320
2101.jpg,700,460,pistol,8,8,686,443
2102.jpg,866,1390,pistol,178,431,436,775
2103.jpg,346,540,pistol,102,242,203,394
2104.jpg,1300,956,pistol,881,266,1249,666
2105.jpg,1300,956,pistol,262,305,500,502
2106.jpg,400,300,pistol,2,4,394,294
2107.jpg,400,300,pistol,3,2,397,297
2108.jpg,1680,1121,pistol,96,52,1496,1043
2109.jpg,160,120,pistol,28,29,130,91
2110.jpg,320,240,pistol,13,22,313,218
2111.jpg,320,205,pistol,5,9,316,189
2112.jpg,160,120,pistol,12,22,149,95
2113.jpg,160,120,pistol,4,4,158,114
2114.jpg,5879,4279,pistol,962,1439,2256,2019
2115.jpg,660,327,pistol,79,51,502,324
2116.jpg,852,480,pistol,96,77,594,378
2117.jpg,852,480,pistol,517,62,831,231
2118.jpg,357,220,pistol,48,52,100,83
2119.jpg,650,400,pistol,1,3,608,267
2120.jpg,252,169,pistol,15,20,227,159
2121.jpg,400,300,pistol,199,113,223,129
2122.jpg,377,319,pistol,8,106,78,193
2123.jpg,500,347,pistol,191,82,477,304
2124.jpg,900,598,pistol,82,171,216,276
2125.jpg,634,482,pistol,49,389,187,465
2126.jpg,634,633,pistol,292,285,553,492
2127.jpg,634,634,pistol,159,412,264,508
2128.jpg,634,634,pistol,118,239,183,356
2128.jpg,634,634,pistol,288,274,329,395
2128.jpg,634,634,pistol,258,276,293,384
2129.jpg,634,620,pistol,301,132,375,209
2130.jpg,736,552,pistol,27,67,719,486
2131.jpg,300,157,pistol,163,120,195,154
2132.jpg,600,376,pistol,292,118,438,203
2133.jpg,1500,1021,pistol,375,380,525,473
2134.jpg,800,482,pistol,60,74,720,389
2135.jpg,600,450,pistol,29,80,589,423
2136.jpg,468,377,pistol,212,209,298,274
2137.jpg,450,260,pistol,2,44,444,247
2138.jpg,650,400,pistol,329,24,645,161
2139.jpg,211,300,pistol,8,57,202,279
2140.jpg,300,370,pistol,62,49,195,119
2140.jpg,300,370,pistol,48,197,187,275
2140.jpg,300,370,pistol,100,224,227,319
2140.jpg,300,370,pistol,142,271,244,358
2140.jpg,300,370,pistol,147,127,281,198
2141.jpg,677,409,pistol,10,15,665,270
2142.jpg,650,400,pistol,1,147,649,284
2143.jpg,661,496,pistol,484,137,632,244
2144.jpg,1024,718,pistol,400,243,788,403
2145.jpg,650,400,pistol,470,92,649,187
2146.jpg,480,229,pistol,8,21,454,209
2147.jpg,656,490,pistol,178,204,332,273
2147.jpg,656,490,pistol,123,302,275,370
2147.jpg,656,490,pistol,354,236,467,293
2147.jpg,656,490,pistol,446,166,575,216
2147.jpg,656,490,pistol,475,75,616,127
2147.jpg,656,490,pistol,552,119,647,147
2148.jpg,1024,781,pistol,461,78,567,150
2149.jpg,731,1024,pistol,64,108,192,215
2150.jpg,1024,944,pistol,99,64,918,882
2151.jpg,480,360,pistol,139,105,195,134
2152.jpg,650,550,pistol,4,237,469,549
2152.jpg,650,550,pistol,117,1,645,221
2153.jpg,600,450,pistol,32,101,100,154
2154.jpg,1851,2190,pistol,87,21,1823,1251
2155.jpg,284,160,pistol,80,24,110,96
2156.jpg,354,200,pistol,57,31,307,200
2157.jpg,852,480,pistol,164,119,533,325
2158.jpg,634,816,pistol,163,300,270,493
2158.jpg,634,816,pistol,371,314,506,562
2159.jpg,634,422,pistol,155,125,613,378
2160.jpg,306,420,pistol,223,190,247,228
2161.jpg,3456,2304,pistol,2388,1012,2838,1452
2162.jpg,620,412,pistol,54,36,586,360
2163.jpg,2000,1331,pistol,1272,843,1494,1259
2164.jpg,252,182,pistol,26,17,232,154
2165.jpg,986,553,pistol,209,317,614,527
2166.jpg,160,120,pistol,3,1,157,108
2167.jpg,160,120,pistol,3,9,154,107
2168.jpg,160,120,pistol,3,2,154,116
2169.jpg,160,120,pistol,2,4,157,115
2170.jpg,160,120,pistol,2,1,158,112
2171.jpg,160,120,pistol,2,1,157,119
2172.jpg,160,120,pistol,2,1,157,113
2173.jpg,160,120,pistol,3,4,155,118
2174.jpg,160,120,pistol,5,2,154,116
2175.jpg,160,120,pistol,3,2,156,117
2176.jpg,160,120,pistol,3,5,156,113
2177.jpg,160,120,pistol,3,1,157,115
2178.jpg,160,120,pistol,2,1,156,115
2179.jpg,160,120,pistol,1,2,154,116
2180.jpg,160,120,pistol,1,1,154,91
2181.jpg,160,120,pistol,3,2,157,108
2182.jpg,160,120,pistol,4,1,155,107
2183.jpg,160,120,pistol,5,14,152,107
2184.jpg,160,120,pistol,22,2,157,95
2185.jpg,160,120,pistol,2,1,158,114
2186.jpg,160,120,pistol,5,3,156,115
2187.jpg,160,120,pistol,2,1,159,108
2188.jpg,160,120,pistol,4,1,154,114
2189.jpg,160,120,pistol,1,1,156,114
2190.jpg,160,120,pistol,1,3,157,116
2191.jpg,160,120,pistol,3,1,157,117
2192.jpg,160,120,pistol,2,1,156,116
2193.jpg,160,120,pistol,7,1,152,118
2194.jpg,160,120,pistol,2,2,157,117
2195.jpg,160,120,pistol,3,1,156,114
2196.jpg,160,120,pistol,3,3,154,115
2197.jpg,160,120,pistol,3,1,152,111
2198.jpg,160,120,pistol,2,1,155,110
2199.jpg,160,120,pistol,1,1,157,118
2200.jpg,160,120,pistol,2,3,158,116
2201.jpg,160,120,pistol,2,1,157,108
2202.jpg,160,120,pistol,4,3,158,114
2203.jpg,160,120,pistol,4,6,154,110
2204.jpg,160,120,pistol,14,11,151,109
2205.jpg,160,120,pistol,2,1,154,114
2206.jpg,160,120,pistol,2,1,157,112
2207.jpg,160,120,pistol,3,3,158,106
2208.jpg,160,120,pistol,2,1,157,116
2209.jpg,160,120,pistol,3,5,156,116
2210.jpg,160,120,pistol,5,2,156,110
2211.jpg,160,120,pistol,2,3,156,112
2212.jpg,160,120,pistol,2,1,158,115
2213.jpg,160,120,pistol,4,4,156,117
2214.jpg,160,120,pistol,2,1,157,117
2215.jpg,160,120,pistol,3,4,159,115
2216.jpg,160,120,pistol,2,2,159,111
2217.jpg,160,120,pistol,4,3,158,112
2218.jpg,160,120,pistol,1,2,157,119
2219.jpg,160,120,pistol,1,2,157,116
2220.jpg,160,120,pistol,2,1,156,117
2221.jpg,160,120,pistol,3,3,157,117
2222.jpg,160,120,pistol,6,1,158,117
2223.jpg,160,120,pistol,2,1,158,116
2224.jpg,160,120,pistol,3,1,159,116
2225.jpg,160,120,pistol,26,3,130,113
2226.jpg,160,120,pistol,9,13,155,112
2227.jpg,160,120,pistol,10,19,148,115
2228.jpg,160,120,pistol,4,1,159,118
2229.jpg,160,120,pistol,4,4,157,116
2230.jpg,160,120,pistol,5,2,159,114
2231.jpg,160,120,pistol,2,4,157,114
2232.jpg,160,120,pistol,5,6,155,116
2233.jpg,160,120,pistol,4,3,157,112
2234.jpg,160,120,pistol,4,3,156,115
2235.jpg,160,120,pistol,4,2,157,113
2236.jpg,160,120,pistol,1,12,155,106
2237.jpg,160,120,pistol,3,3,156,118
2238.jpg,160,120,pistol,2,3,157,115
2239.jpg,160,120,pistol,2,1,157,112
2240.jpg,160,120,pistol,2,1,157,113
2241.jpg,160,120,pistol,4,2,156,113
2242.jpg,160,120,pistol,4,8,157,111
2243.jpg,160,120,pistol,4,1,158,105
2244.jpg,160,120,pistol,1,3,158,104
2245.jpg,160,120,pistol,2,5,155,110
2246.jpg,160,120,pistol,1,2,158,112
2247.jpg,160,120,pistol,3,1,155,116
2248.jpg,160,120,pistol,2,1,157,111
2249.jpg,160,120,pistol,4,1,157,120
2250.jpg,160,120,pistol,1,2,158,120
2251.jpg,160,120,pistol,7,1,157,113
2252.jpg,160,120,pistol,2,3,155,112
2253.jpg,160,120,pistol,2,3,154,116
2254.jpg,160,120,pistol,2,2,156,118
2255.jpg,160,120,pistol,3,1,158,115
2256.jpg,160,120,pistol,1,3,157,117
2257.jpg,160,120,pistol,1,1,157,113
2258.jpg,160,120,pistol,4,1,157,116
2259.jpg,160,120,pistol,1,3,158,112
2260.jpg,160,120,pistol,4,2,157,116
2261.jpg,160,120,pistol,4,3,157,114
2262.jpg,160,120,pistol,3,2,158,117
2263.jpg,160,120,pistol,5,7,157,115
2264.jpg,160,120,pistol,3,7,157,112
2265.jpg,160,120,pistol,11,5,153,114
2266.jpg,160,120,pistol,7,5,157,115
2267.jpg,160,120,pistol,2,2,157,120
2268.jpg,160,120,pistol,2,2,157,119
2269.jpg,160,120,pistol,4,4,158,115
2270.jpg,160,120,pistol,3,4,157,116
2271.jpg,160,120,pistol,4,1,158,116
2272.jpg,160,120,pistol,2,1,157,117
2273.jpg,160,120,pistol,5,1,158,118
2274.jpg,160,120,pistol,1,1,158,120
2275.jpg,160,120,pistol,4,3,157,118
2276.jpg,160,120,pistol,5,1,155,115
2277.jpg,160,120,pistol,1,4,157,118
2278.jpg,160,120,pistol,6,3,157,116
2279.jpg,160,120,pistol,5,1,155,117
2280.jpg,160,120,pistol,2,1,158,119
2281.jpg,160,120,pistol,1,1,157,112
2282.jpg,160,120,pistol,1,3,157,116
2283.jpg,160,120,pistol,3,1,157,118
2284.jpg,160,120,pistol,4,2,155,118
2285.jpg,160,120,pistol,14,7,145,106
2286.jpg,160,120,pistol,2,4,158,115
2287.jpg,160,120,pistol,3,4,157,116
2288.jpg,160,120,pistol,2,3,156,115
2289.jpg,160,120,pistol,1,1,157,117
2290.jpg,160,120,pistol,1,1,152,116
2291.jpg,160,120,pistol,7,3,155,115
2292.jpg,160,120,pistol,5,4,152,113
2293.jpg,160,120,pistol,7,2,157,116
2294.jpg,160,120,pistol,2,1,157,119
2295.jpg,160,120,pistol,7,4,154,113
2296.jpg,160,120,pistol,4,1,157,118
2297.jpg,160,120,pistol,6,1,154,115
2298.jpg,160,120,pistol,4,5,152,113
2299.jpg,160,120,pistol,2,28,149,106
2300.jpg,160,120,pistol,4,11,77,97
2300.jpg,160,120,pistol,86,12,155,102
2301.jpg,160,120,pistol,1,18,157,104
2302.jpg,160,120,pistol,3,7,155,112
2303.jpg,160,120,pistol,3,3,155,116
2304.jpg,160,120,pistol,8,1,154,108
2305.jpg,160,120,pistol,5,1,157,114
2306.jpg,160,120,pistol,2,3,159,118
2307.jpg,160,120,pistol,4,1,153,119
2308.jpg,160,120,pistol,7,1,154,119
2309.jpg,160,120,pistol,5,2,157,116
2310.jpg,160,120,pistol,2,2,156,116
2311.jpg,160,120,pistol,3,3,158,118
2312.jpg,160,120,pistol,7,1,156,119
2313.jpg,160,120,pistol,2,6,155,118
2314.jpg,160,120,pistol,2,6,154,112
2315.jpg,160,120,pistol,5,1,150,116
2316.jpg,160,120,pistol,3,3,155,116
2317.jpg,160,120,pistol,1,4,157,118
2318.jpg,160,120,pistol,2,2,155,120
2319.jpg,160,120,pistol,5,4,155,116
2320.jpg,160,120,pistol,1,1,158,118
2321.jpg,160,120,pistol,4,1,157,117
2322.jpg,160,120,pistol,3,1,156,118
2323.jpg,160,120,pistol,11,9,142,115
2324.jpg,160,120,pistol,2,3,153,114
2325.jpg,160,120,pistol,5,1,154,113
2326.jpg,160,120,pistol,3,4,154,114
2327.jpg,160,120,pistol,4,1,155,116
2328.jpg,160,120,pistol,5,1,157,116
2329.jpg,160,120,pistol,3,2,157,116
2330.jpg,160,120,pistol,2,2,154,116
2331.jpg,160,120,pistol,1,1,157,116
2332.jpg,160,120,pistol,4,1,151,116
2333.jpg,160,120,pistol,2,2,156,119
2334.jpg,160,120,pistol,1,1,157,119
2335.jpg,160,120,pistol,6,3,155,115
2336.jpg,160,120,pistol,3,1,157,116
2337.jpg,160,120,pistol,1,1,158,119
2338.jpg,160,120,pistol,5,3,155,113
2339.jpg,160,120,pistol,3,1,155,116
2340.jpg,160,120,pistol,8,5,154,115
2341.jpg,160,120,pistol,8,7,152,109
2342.jpg,160,120,pistol,2,1,157,118
2343.jpg,160,120,pistol,1,1,157,119
2344.jpg,160,120,pistol,5,3,153,112
2345.jpg,160,120,pistol,1,1,157,120
2346.jpg,160,120,pistol,2,2,158,114
2347.jpg,160,120,pistol,2,1,155,117
2348.jpg,160,120,pistol,5,7,157,115
2349.jpg,160,120,pistol,13,10,149,113
2350.jpg,160,120,pistol,1,1,159,115
2351.jpg,160,120,pistol,4,2,155,110
2352.jpg,160,120,pistol,8,20,154,107
2353.jpg,160,120,pistol,2,3,157,116
2354.jpg,160,120,pistol,8,1,154,115
2355.jpg,160,120,pistol,7,4,156,117
2356.jpg,160,120,pistol,11,29,150,120
2357.jpg,160,120,pistol,5,3,155,103
2358.jpg,160,120,pistol,2,9,154,103
2359.jpg,160,120,pistol,2,1,156,119
2360.jpg,160,120,pistol,3,5,157,118
2361.jpg,160,120,pistol,10,1,157,113
2362.jpg,160,120,pistol,2,1,157,117
2363.jpg,160,120,pistol,11,35,143,107
2364.jpg,160,120,pistol,17,18,141,107
2365.jpg,160,120,pistol,2,3,155,88
2366.jpg,160,120,pistol,5,3,155,72
2367.jpg,160,120,pistol,1,3,158,115
2368.jpg,160,120,pistol,5,1,159,115
2369.jpg,160,120,pistol,3,2,157,115
2370.jpg,160,120,pistol,2,1,154,108
2371.jpg,160,120,pistol,4,5,154,106
2372.jpg,160,120,pistol,8,5,154,103
2373.jpg,160,120,pistol,4,5,158,116
2374.jpg,160,120,pistol,24,27,155,113
2375.jpg,160,120,pistol,4,1,157,111
2376.jpg,160,120,pistol,7,3,155,97
2377.jpg,160,120,pistol,2,1,156,103
2378.jpg,160,120,pistol,2,1,155,113
2379.jpg,160,120,pistol,2,1,159,115
2380.jpg,160,120,pistol,4,15,158,112
2381.jpg,160,120,pistol,3,3,154,118
2382.jpg,160,120,pistol,8,3,149,110
2383.jpg,160,120,pistol,5,1,154,119
2384.jpg,160,120,pistol,3,1,159,116
2385.jpg,160,120,pistol,2,1,157,102
2386.jpg,160,120,pistol,4,1,157,113
2387.jpg,160,120,pistol,3,1,155,116
2388.jpg,160,120,pistol,4,1,155,113
2389.jpg,160,120,pistol,1,2,155,118
2390.jpg,160,120,pistol,4,1,157,114
2391.jpg,160,120,pistol,7,18,150,112
2392.jpg,160,120,pistol,5,21,155,111
2393.jpg,160,120,pistol,3,3,156,115
2394.jpg,160,120,pistol,7,1,155,119
2395.jpg,160,120,pistol,3,3,157,116
2396.jpg,160,120,pistol,4,2,155,118
2397.jpg,160,120,pistol,3,3,154,113
2398.jpg,160,120,pistol,1,1,154,116
2399.jpg,160,120,pistol,1,1,157,117
2400.jpg,160,120,pistol,2,3,158,118
2401.jpg,160,120,pistol,10,9,155,112
2402.jpg,160,120,pistol,6,5,158,115
2403.jpg,160,120,pistol,23,19,152,101
2404.jpg,160,120,pistol,1,4,156,115
2405.jpg,160,120,pistol,4,3,158,112
2406.jpg,160,120,pistol,11,4,151,112
2407.jpg,160,120,pistol,3,1,158,119
2408.jpg,160,120,pistol,3,2,158,114
2409.jpg,160,120,pistol,2,1,157,120
2410.jpg,160,120,pistol,3,1,155,118
2411.jpg,160,120,pistol,1,2,158,114
2412.jpg,160,120,pistol,4,5,151,116
2413.jpg,160,120,pistol,3,3,157,119
2414.jpg,160,120,pistol,4,3,158,112
2415.jpg,160,120,pistol,2,2,156,115
2416.jpg,160,120,pistol,13,4,143,79
2417.jpg,160,120,pistol,2,2,157,115
2418.jpg,160,120,pistol,2,1,153,118
2419.jpg,160,120,pistol,8,4,152,111
2420.jpg,160,120,pistol,4,7,155,116
2421.jpg,160,120,pistol,17,4,145,112
2422.jpg,160,120,pistol,2,3,156,116
2423.jpg,160,120,pistol,5,1,154,118
2424.jpg,160,120,pistol,5,2,157,118
2425.jpg,160,120,pistol,4,3,153,119
2426.jpg,160,120,pistol,4,3,156,116
2427.jpg,160,120,pistol,33,4,130,114
2428.jpg,160,120,pistol,5,7,151,107
2429.jpg,160,120,pistol,2,1,157,119
2430.jpg,160,120,pistol,2,1,155,118
2431.jpg,160,120,pistol,2,1,158,116
2432.jpg,160,120,pistol,1,1,158,117
2433.jpg,160,120,pistol,3,1,158,117
2434.jpg,160,120,pistol,8,7,154,116
2435.jpg,160,120,pistol,6,3,155,117
2436.jpg,160,120,pistol,4,4,155,113
2437.jpg,160,120,pistol,4,1,154,117
2438.jpg,160,120,pistol,7,1,152,112
2439.jpg,160,120,pistol,11,9,143,102
2440.jpg,160,120,pistol,4,6,154,110
2441.jpg,160,120,pistol,2,1,157,115
2442.jpg,160,120,pistol,1,1,155,115
2443.jpg,160,120,pistol,4,1,78,115
2443.jpg,160,120,pistol,80,3,152,115
2444.jpg,160,120,pistol,1,8,159,78
2445.jpg,160,120,pistol,4,1,157,117
2446.jpg,160,120,pistol,3,3,158,116
2447.jpg,160,120,pistol,2,3,158,116
2448.jpg,160,120,pistol,2,5,156,113
2449.jpg,160,120,pistol,1,8,155,115
2450.jpg,160,120,pistol,5,2,155,112
2451.jpg,160,120,pistol,1,3,157,116
2452.jpg,160,120,pistol,8,5,155,116
2453.jpg,160,120,pistol,3,2,157,117
2454.jpg,160,120,pistol,12,3,157,114
2455.jpg,160,120,pistol,1,2,157,115
2456.jpg,160,120,pistol,8,8,142,113
2457.jpg,160,120,pistol,1,3,159,116
2458.jpg,160,120,pistol,2,1,157,115
2459.jpg,160,120,pistol,1,1,159,110
2460.jpg,160,120,pistol,1,4,157,110
2461.jpg,160,120,pistol,10,12,148,110
2462.jpg,160,120,pistol,2,3,156,116
2463.jpg,160,120,pistol,1,1,155,118
2464.jpg,160,120,pistol,3,3,157,116
2465.jpg,160,120,pistol,24,38,151,111
2466.jpg,160,120,pistol,33,29,144,101
2467.jpg,160,120,pistol,1,1,157,119
2468.jpg,160,120,pistol,23,1,155,95
2469.jpg,160,120,pistol,4,3,154,113
2470.jpg,160,120,pistol,2,1,157,116
2471.jpg,160,120,pistol,11,3,150,109
2472.jpg,160,120,pistol,7,9,157,113
2473.jpg,160,120,pistol,2,1,155,117
2474.jpg,160,120,pistol,5,6,152,112
2475.jpg,160,120,pistol,4,3,158,112
2476.jpg,160,120,pistol,1,1,157,119
2477.jpg,160,120,pistol,5,4,151,111
2478.jpg,160,120,pistol,5,3,156,112
2479.jpg,160,120,pistol,2,1,156,118
2480.jpg,160,120,pistol,2,3,158,119
2481.jpg,160,120,pistol,3,3,157,116
2482.jpg,160,120,pistol,14,1,143,115
2483.jpg,160,120,pistol,3,3,156,117
2484.jpg,160,120,pistol,2,1,158,115
2485.jpg,160,120,pistol,2,4,158,118
2486.jpg,160,120,pistol,1,1,157,113
2487.jpg,160,120,pistol,2,3,157,116
2488.jpg,160,120,pistol,4,3,157,115
2489.jpg,160,120,pistol,1,1,157,116
2490.jpg,160,120,pistol,1,1,158,115
2491.jpg,160,120,pistol,3,1,158,117
2492.jpg,160,120,pistol,2,1,157,118
2493.jpg,160,120,pistol,4,4,154,116
2494.jpg,160,120,pistol,4,6,157,113
2495.jpg,160,120,pistol,4,4,154,116
2496.jpg,160,120,pistol,2,3,158,114
2497.jpg,160,120,pistol,2,1,157,117
2498.jpg,160,120,pistol,3,3,157,112
2499.jpg,160,120,pistol,2,1,155,117
2500.jpg,160,120,pistol,4,2,158,116
2501.jpg,160,120,pistol,1,2,156,115
2502.jpg,160,120,pistol,1,3,157,115
2503.jpg,160,120,pistol,3,1,155,118
2504.jpg,160,120,pistol,3,2,156,115
2505.jpg,160,120,pistol,2,1,157,116
2506.jpg,160,120,pistol,4,1,155,112
2507.jpg,160,120,pistol,2,3,158,113
2508.jpg,160,120,pistol,6,3,157,113
2509.jpg,160,120,pistol,1,1,159,117
2510.jpg,160,120,pistol,3,2,154,113
2511.jpg,160,120,pistol,1,1,155,113
2512.jpg,160,120,pistol,6,1,157,113
2513.jpg,160,120,pistol,4,1,158,116
2514.jpg,160,120,pistol,4,1,158,115
2515.jpg,160,120,pistol,3,3,158,118
2516.jpg,160,120,pistol,2,1,157,117
2517.jpg,160,120,pistol,1,1,155,116
2518.jpg,160,120,pistol,2,7,158,112
2519.jpg,160,120,pistol,2,1,155,117
2520.jpg,160,120,pistol,3,4,155,113
2521.jpg,160,120,pistol,2,1,156,115
2522.jpg,160,120,pistol,5,1,155,118
2523.jpg,160,120,pistol,1,4,155,115
2524.jpg,160,120,pistol,7,1,148,110
2525.jpg,160,120,pistol,16,33,154,112
2526.jpg,160,120,pistol,1,1,158,115
2527.jpg,160,120,pistol,1,1,158,115
2528.jpg,160,120,pistol,5,6,157,112
2529.jpg,160,120,pistol,2,12,157,105
2530.jpg,160,120,pistol,3,1,155,115
2531.jpg,160,120,pistol,9,12,148,109
2532.jpg,160,120,pistol,2,1,158,113
2533.jpg,160,120,pistol,14,19,76,108
2533.jpg,160,120,pistol,93,21,143,109
2534.jpg,160,120,pistol,1,5,158,114
2535.jpg,160,120,pistol,4,1,154,113
2536.jpg,160,120,pistol,3,3,157,113
2537.jpg,160,120,pistol,2,1,155,110
2538.jpg,160,120,pistol,5,1,157,118
2539.jpg,160,120,pistol,1,1,157,116
2540.jpg,160,120,pistol,3,3,156,116
2541.jpg,160,120,pistol,7,3,158,114
2542.jpg,160,120,pistol,2,3,158,115
2543.jpg,160,120,pistol,7,2,155,115
2544.jpg,160,120,pistol,3,2,156,116
2545.jpg,160,120,pistol,2,1,157,117
2546.jpg,160,120,pistol,3,2,152,116
2547.jpg,160,120,pistol,1,1,158,113
2548.jpg,160,120,pistol,4,4,155,114
2549.jpg,160,120,pistol,10,3,158,115
2550.jpg,160,120,pistol,5,1,155,115
2551.jpg,160,120,pistol,3,1,158,113
2552.jpg,160,120,pistol,6,1,157,113
2553.jpg,160,120,pistol,2,4,154,116
2554.jpg,160,120,pistol,5,3,156,119
2555.jpg,160,120,pistol,5,4,152,109
2556.jpg,160,120,pistol,4,1,158,119
2557.jpg,160,120,pistol,4,1,157,117
2558.jpg,160,120,pistol,4,2,156,118
2559.jpg,160,120,pistol,1,3,157,117
2560.jpg,160,120,pistol,3,2,156,115
2561.jpg,160,120,pistol,2,3,156,120
2562.jpg,160,120,pistol,4,2,151,118
2563.jpg,160,120,pistol,7,1,155,118
2564.jpg,160,120,pistol,2,3,155,118
2565.jpg,160,120,pistol,13,28,154,90
2566.jpg,160,120,pistol,4,3,157,116
2567.jpg,160,120,pistol,2,2,158,116
2568.jpg,160,120,pistol,2,5,151,119
